"运行","账号","页面","展开状态","控件","名称","禁用","宽","高","缺少可计算名称","证据边界"
"default-390","wuya","/staff/fulfillment","initial","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","initial","button","乌鸦，切换账号","false","75","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","initial","button","刷新现场","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","initial","button","待制作（0）","false","104","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","initial","button","待取送（0）","false","104","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","initial","input","按桌号或品名查找出品","false","366","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","initial","button","客户与销售","false","76","66","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","initial","button","现场","false","76","66","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","initial","button","收银与退款","false","76","66","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","initial","button","库存与酒水上架","false","76","66","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","initial","button","全部岗位入口","false","76","66","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","disclosures","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","disclosures","button","乌鸦，切换账号","false","75","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","disclosures","button","刷新现场","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","disclosures","button","待制作（0）","false","104","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","disclosures","button","待取送（0）","false","104","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","disclosures","input","按桌号或品名查找出品","false","366","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","disclosures","button","客户与销售","false","76","66","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","disclosures","button","现场","false","76","66","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","disclosures","button","收银与退款","false","76","66","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","disclosures","button","库存与酒水上架","false","76","66","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/fulfillment","disclosures","button","全部岗位入口","false","76","66","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/orders","initial","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/orders","initial","button","乌鸦，切换账号","false","75","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/orders","initial","button","刷新订单中心","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/orders","initial","summary","订单中心 · 当前与历史","false","360","38","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/orders","initial","button","当前营业日","false","100","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/orders","initial","button","上一营业日","false","100","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/orders","initial","input","搜索","false","175","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/orders","initial","summary","日期与更多筛选","false","175","38","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","wuya","/staff/orders","initial","input","区域","false","175","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
